epoch,epoch_training_loss,epoch_validation_loss,validation_accuracy,validation_f1,model-activation-optimizer-lr-wd
28,0.5665,0.5367,0.7373037204696562,0.7366,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
29,0.5716,0.5383,0.7382939595416608,0.7367,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
30,0.5699,0.5363,0.7350403168765031,0.7347,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
31,0.5701,0.5396,0.7354647050502192,0.7331,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
32,0.5664,0.5354,0.7351817796010751,0.7349,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
33,0.5693,0.5365,0.7356061677747914,0.7349,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
34,0.5713,0.5374,0.7356061677747914,0.7353,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
35,0.5649,0.5372,0.7347573914273589,0.734,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
36,0.5768,0.54,0.7341915405290705,0.7327,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
37,0.5714,0.537,0.7351817796010751,0.7349,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
38,0.5711,0.539,0.7351817796010751,0.7336,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
39,0.571,0.536,0.7358890932239355,0.7356,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
40,0.5755,0.5387,0.7344744659782148,0.7331,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
41,0.5687,0.5377,0.734898854151931,0.7335,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
